Entity,Code,Day,Pfizer/BioNTech,Moderna,Oxford/AstraZeneca,Johnson&Johnson,Sputnik V,Sinovac,Sinopharm/Beijing,CanSino,Novavax,Covaxin,Medicago,Sanofi/GSK,SKYCovione,Valneva
Argentina,ARG,2021-10-07,372921,3130667,18251594,0,15947864,0,16925870,83535,0,0,0,0,0,0
Argentina,ARG,2021-10-08,387908,3136225,18302829,0,15982880,0,16939622,84445,0,0,0,0,0,0
Argentina,ARG,2021-10-09,391801,3141510,18344892,0,16025776,0,16960712,85262,0,0,0,0,0,0
Argentina,ARG,2021-10-10,394148,3144071,18369385,0,16054884,0,16980833,85505,0,0,0,0,0,0
Argentina,ARG,2021-10-11,398036,3147508,18390929,0,16072608,0,17010517,85735,0,0,0,0,0,0
Argentina,ARG,2021-10-12,434199,3189379,18432180,0,16127239,0,17181930,87908,0,0,0,0,0,0
Argentina,ARG,2021-10-13,480888,3203986,18471091,0,16186831,0,17400212,90025,0,0,0,0,0,0
Argentina,ARG,2021-10-14,554178,3212860,18513040,0,16281704,0,17603706,92312,0,0,0,0,0,0
Argentina,ARG,2021-10-15,644230,3221797,18548734,0,16390309,0,17784502,94910,0,0,0,0,0,0
Argentina,ARG,2021-10-16,743258,3226590,18562924,0,16470783,0,17839297,95670,0,0,0,0,0,0
Argentina,ARG,2021-10-17,784880,3229210,18567688,0,16510049,0,17854662,95755,0,0,0,0,0,0
Argentina,ARG,2021-10-18,999342,3241340,18593982,0,16561044,0,17972239,98025,0,0,0,0,0,0
Argentina,ARG,2021-10-19,1186978,3249715,18627328,0,16615283,0,18110441,100827,0,0,0,0,0,0
Argentina,ARG,2021-10-20,1363952,3257759,18659966,0,16665216,0,18255509,103419,0,0,0,0,0,0
Argentina,ARG,2021-10-21,1506617,3298139,18694041,0,16706569,0,18414481,106150,0,0,0,0,0,0
Argentina,ARG,2021-10-22,1615552,3317754,18725540,0,16750926,0,18672219,108227,0,0,0,0,0,0
Argentina,ARG,2021-10-23,1653921,3323590,18740618,0,16780007,0,18800320,108753,0,0,0,0,0,0
Argentina,ARG,2021-10-24,1667789,3325283,18747439,0,16791963,0,18911842,108889,0,0,0,0,0,0
Argentina,ARG,2021-10-25,1740445,3334624,18787973,0,16847949,0,19097020,110520,0,0,0,0,0,0
Argentina,ARG,2021-10-26,1901787,3342568,18818049,0,16902315,0,19252101,112289,0,0,0,0,0,0
Argentina,ARG,2021-10-27,1982329,3350647,18849967,0,16945735,0,19415229,114032,0,0,0,0,0,0
Argentina,ARG,2021-10-28,2073523,3365573,18894124,0,16990022,0,19572134,115508,0,0,0,0,0,0
Argentina,ARG,2021-10-29,2142532,3379576,18946198,0,17034016,0,19717142,117175,0,0,0,0,0,0
Argentina,ARG,2021-10-30,2170211,3382792,18975689,0,17053041,0,19767199,117460,0,0,0,0,0,0
Argentina,ARG,2021-10-31,2203947,3385178,18988886,0,17063586,0,19857452,117595,0,0,0,0,0,0
Argentina,ARG,2021-11-01,2282431,3392886,19041308,0,17102634,0,19977508,119153,0,0,0,0,0,0
Argentina,ARG,2021-11-02,2349484,3405087,19107665,0,17128777,0,20125300,120966,0,0,0,0,0,0
Argentina,ARG,2021-11-03,2410423,3412811,19172625,0,17154145,0,20315523,122879,0,0,0,0,0,0
Argentina,ARG,2021-11-04,2474746,3420617,19225286,0,17180006,0,20523404,124700,0,0,0,0,0,0
Argentina,ARG,2021-11-05,2538177,3426411,19293784,0,17203118,0,20672785,126102,0,0,0,0,0,0
Argentina,ARG,2021-11-06,2596573,3430023,19324831,0,17212883,0,20736660,126671,0,0,0,0,0,0
Argentina,ARG,2021-11-07,2643797,3431128,19344225,0,17218406,0,20791185,126842,0,0,0,0,0,0
Argentina,ARG,2021-11-08,2703875,3435159,19404850,0,17238419,0,20895841,128023,0,0,0,0,0,0
Argentina,ARG,2021-11-09,2778481,3446907,19478120,0,17260857,0,21065567,129303,0,0,0,0,0,0
Argentina,ARG,2021-11-10,2844346,3452489,19648416,0,17280246,0,21173499,130516,0,0,0,0,0,0
Argentina,ARG,2021-11-11,2907500,3457672,19827090,0,17301590,0,21287481,131804,0,0,0,0,0,0
Argentina,ARG,2021-11-12,2989746,3463638,19986805,0,17323033,0,21413620,132842,0,0,0,0,0,0
Argentina,ARG,2021-11-13,3020938,3466481,20083293,0,17333882,0,21461826,133066,0,0,0,0,0,0
Argentina,ARG,2021-11-14,3022499,3466761,20085613,0,17334453,0,21466800,133074,0,0,0,0,0,0
Argentina,ARG,2021-11-15,3144686,3476188,20176077,0,17351729,0,21564772,133935,0,0,0,0,0,0
Argentina,ARG,2021-11-16,3270563,3482962,20270865,0,17373236,0,21693387,134903,0,0,0,0,0,0
Argentina,ARG,2021-11-17,3394709,3488025,20365249,0,17390789,0,21818963,135911,0,0,0,0,0,0
Argentina,ARG,2021-11-18,3492491,3493564,20457916,0,17406084,0,21968575,137008,0,0,0,0,0,0
Argentina,ARG,2021-11-19,3557193,3498882,20546232,0,17423807,0,22182345,138036,0,0,0,0,0,0
Argentina,ARG,2021-11-20,3583062,3501111,20601444,0,17430985,0,22265797,138198,0,0,0,0,0,0
Argentina,ARG,2021-11-21,3593153,3501904,20627931,0,17434003,0,22318792,138271,0,0,0,0,0,0
Argentina,ARG,2021-11-22,3612963,3502963,20657204,0,17438312,0,22371905,138372,0,0,0,0,0,0
Argentina,ARG,2021-11-23,3692039,3506806,20747238,0,17453571,0,22520189,139314,0,0,0,0,0,0
Argentina,ARG,2021-11-24,3766293,3511317,20844046,0,17471111,0,22674674,140245,0,0,0,0,0,0
Argentina,ARG,2021-11-25,3838888,3515117,20941428,0,17488087,0,22804409,141183,0,0,0,0,0,0
Argentina,ARG,2021-11-26,3910067,3521062,21046811,0,17505382,0,22937141,142370,0,0,0,0,0,0
Argentina,ARG,2021-11-27,3938735,3525574,21098427,0,17514016,0,23000684,142634,0,0,0,0,0,0
Argentina,ARG,2021-11-28,3954129,3528119,21125531,0,17518274,0,23040830,142763,0,0,0,0,0,0
Argentina,ARG,2021-11-29,4011387,3534704,21246964,0,17539903,0,23191332,144016,0,0,0,0,0,0
Argentina,ARG,2021-11-30,4083348,3544007,21375947,0,17565672,0,23325940,145263,0,0,0,0,0,0
Argentina,ARG,2021-12-01,4146971,3544462,21543632,0,17589252,0,23450426,146651,0,0,0,0,0,0
Argentina,ARG,2021-12-02,4216928,3544625,21697746,0,17614612,0,23596560,148233,0,0,0,0,0,0
Argentina,ARG,2021-12-03,4279349,3544718,21807361,0,17640171,0,23714177,149437,0,0,0,0,0,0
Argentina,ARG,2021-12-04,4312614,3544724,21873444,0,17650921,0,23767553,149925,0,0,0,0,0,0
Argentina,ARG,2021-12-05,4334160,3544726,21902501,0,17653847,0,23810460,150065,0,0,0,0,0,0
Argentina,ARG,2021-12-06,4399440,3544776,21995846,0,17674568,0,23943265,151362,0,0,0,0,0,0
Argentina,ARG,2021-12-07,4465315,3544893,22096255,0,17695850,0,24090459,152755,0,0,0,0,0,0
Argentina,ARG,2021-12-08,4497800,3544918,22146707,0,17706977,0,24131415,153047,0,0,0,0,0,0
Argentina,ARG,2021-12-09,4561239,3545045,22263394,0,17729112,0,24228733,155531,0,0,0,0,0,0
Argentina,ARG,2021-12-10,4629546,3545131,22381522,0,17754335,0,24329240,159026,0,0,0,0,0,0
Argentina,ARG,2021-12-11,4664083,3545162,22440805,0,17765179,0,24376876,162090,0,0,0,0,0,0
Argentina,ARG,2021-12-12,4681529,3545188,22491048,0,17773689,0,24398156,162178,0,0,0,0,0,0
Argentina,ARG,2021-12-13,4742105,3545225,22627502,0,17804911,0,24491934,166433,0,0,0,0,0,0
Argentina,ARG,2021-12-14,4810773,3545337,22764779,0,17836649,0,24589844,169660,0,0,0,0,0,0
Argentina,ARG,2021-12-15,4881352,3545456,22957516,0,17869914,0,24674935,171079,0,0,0,0,0,0
Argentina,ARG,2021-12-16,4948961,3545564,23132393,0,17904012,0,24763399,172790,0,0,0,0,0,0
Argentina,ARG,2021-12-17,5016980,3545760,23286964,0,17935167,0,24839550,174395,0,0,0,0,0,0
Argentina,ARG,2021-12-18,5056876,3545800,23352292,0,17949474,0,24882118,174689,0,0,0,0,0,0
Argentina,ARG,2021-12-19,5080629,3545824,23392627,0,17956337,0,24903584,174794,0,0,0,0,0,0
Argentina,ARG,2021-12-20,5174361,3545949,23537134,0,17984610,0,24981516,176941,0,0,0,0,0,0
Argentina,ARG,2021-12-21,5275575,3546048,23667201,0,18013447,0,25071080,180023,0,0,0,0,0,0
Argentina,ARG,2021-12-22,5372217,3546117,23781672,0,18041369,0,25156886,182670,0,0,0,0,0,0
Argentina,ARG,2021-12-23,5441419,3546267,23867046,0,18063204,0,25218214,184209,0,0,0,0,0,0
Argentina,ARG,2021-12-24,5445564,3546276,23871410,0,18064759,0,25220849,184396,0,0,0,0,0,0
Argentina,ARG,2021-12-25,5445761,3546278,23871692,0,18064820,0,25221054,184402,0,0,0,0,0,0
Argentina,ARG,2021-12-26,5460664,3546288,23891616,0,18069473,0,25234414,184730,0,0,0,0,0,0
Argentina,ARG,2021-12-27,5595027,3546480,24036985,0,18115417,0,25339427,188066,0,0,0,0,0,0
Argentina,ARG,2021-12-28,5779599,3546584,24219687,0,18169134,0,25439005,192590,0,0,0,0,0,0
Argentina,ARG,2021-12-29,5964231,3546940,24378297,0,18221413,0,25536356,199099,0,0,0,0,0,0
Argentina,ARG,2021-12-30,6139969,3547187,24505010,0,18259044,0,25617083,205114,0,0,0,0,0,0
Argentina,ARG,2021-12-31,6150409,3547203,24516751,0,18263255,0,25622627,205275,0,0,0,0,0,0
Argentina,ARG,2022-01-01,6151725,3547262,24519049,0,18263517,0,25623255,205324,0,0,0,0,0,0
Argentina,ARG,2022-01-02,6198637,3547302,24549160,0,18272304,0,25639825,206659,0,0,0,0,0,0
Argentina,ARG,2022-01-03,6435339,3547854,24675285,0,18311588,0,25720836,217491,0,0,0,0,0,0
Argentina,ARG,2022-01-04,6702312,3548021,24809196,0,18355228,0,25819512,226360,0,0,0,0,0,0
Argentina,ARG,2022-01-05,6970445,3548227,24923705,0,18403441,0,25926506,235362,0,0,0,0,0,0
Argentina,ARG,2022-01-06,7248639,3548452,25028236,0,18452701,0,26034056,243884,0,0,0,0,0,0
Argentina,ARG,2022-01-07,7528256,3548905,25126559,0,18527689,0,26144881,252102,0,0,0,0,0,0
Argentina,ARG,2022-01-08,7677045,3549559,25163754,0,18565397,0,26188590,255861,0,0,0,0,0,0
Argentina,ARG,2022-01-09,7768280,3551048,25185404,0,18589416,0,26211530,258863,0,0,0,0,0,0
Argentina,ARG,2022-01-10,8019147,3565944,25264324,0,18667551,0,26299686,265133,0,0,0,0,0,0
Argentina,ARG,2022-01-11,8250669,3597367,25336830,0,18746665,0,26381471,271343,0,0,0,0,0,0
Argentina,ARG,2022-01-12,8477622,3642598,25396883,0,18830505,0,26460039,279490,0,0,0,0,0,0
Argentina,ARG,2022-01-13,8676515,3711489,25447015,0,18899918,0,26532244,287305,0,0,0,0,0,0
Argentina,ARG,2022-01-14,8860338,3782426,25484500,0,18957504,0,26594527,296815,0,0,0,0,0,0
Argentina,ARG,2022-01-15,8960229,3807514,25492762,0,18988219,0,26616998,298790,0,0,0,0,0,0
Argentina,ARG,2022-01-16,9035358,3823588,25496875,0,19011775,0,26631551,299325,0,0,0,0,0,0
Argentina,ARG,2022-01-17,9223051,3900198,25521487,0,19074995,0,26693416,307352,0,0,0,0,0,0
Argentina,ARG,2022-01-18,9394267,3980867,25545377,0,19141563,0,26752768,314792,0,0,0,0,0,0
Argentina,ARG,2022-01-19,9540673,4070388,25565155,0,19210503,0,26809854,321278,0,0,0,0,0,0
Argentina,ARG,2022-01-20,9679894,4163512,25582356,0,19276292,0,26868528,331740,0,0,0,0,0,0
Argentina,ARG,2022-01-21,9814001,4259159,25598231,0,19334714,0,26922476,346678,0,0,0,0,0,0
Argentina,ARG,2022-01-22,9871267,4318195,25602252,0,19359621,0,26945058,352674,0,0,0,0,0,0
Argentina,ARG,2022-01-23,9914511,4358833,25603552,0,19374314,0,26958471,358230,0,0,0,0,0,0
Argentina,ARG,2022-01-24,10051567,4456778,25615623,0,19422809,0,27016472,372595,0,0,0,0,0,0
Argentina,ARG,2022-01-25,10181735,4547425,25628002,0,19468537,0,27072932,385733,0,0,0,0,0,0
Argentina,ARG,2022-01-26,10306924,4639051,25637475,0,19519925,0,27128377,397993,0,0,0,0,0,0
Argentina,ARG,2022-01-27,10433554,4725706,25647035,0,19577183,0,27189246,410369,0,0,0,0,0,0
Argentina,ARG,2022-01-28,10560752,4816828,25656676,0,19628623,0,27244786,424685,0,0,0,0,0,0
Argentina,ARG,2022-01-29,10616445,4865591,25659302,0,19654685,0,27265109,429198,0,0,0,0,0,0
Argentina,ARG,2022-01-30,10654140,4894267,25660277,0,19669774,0,27276305,432119,0,0,0,0,0,0
Argentina,ARG,2022-01-31,10782189,5001597,25667774,0,19725646,0,27327239,442332,0,0,0,0,0,0
Argentina,ARG,2022-02-01,10904478,5107737,25674806,0,19774197,0,27376050,453137,0,0,0,0,0,0
Argentina,ARG,2022-02-02,11029452,5200384,25681852,0,19815557,0,27420454,461022,0,0,0,0,0,0
Argentina,ARG,2022-02-03,11153118,5268836,25686920,0,19851145,0,27462057,467626,0,0,0,0,0,0
Argentina,ARG,2022-02-04,11304249,5341098,25692343,0,19894776,0,27506247,474977,0,0,0,0,0,0
Argentina,ARG,2022-02-05,11369995,5375539,25693779,0,19911229,0,27521909,477035,0,0,0,0,0,0
Argentina,ARG,2022-02-06,11414815,5399116,25694452,0,19923264,0,27531701,477592,0,0,0,0,0,0
Argentina,ARG,2022-02-07,11550050,5458436,25699506,0,19960090,0,27576580,484857,0,0,0,0,0,0
Argentina,ARG,2022-02-08,11674528,5513522,25705194,0,19996094,0,27622873,491492,0,0,0,0,0,0
Argentina,ARG,2022-02-09,11840276,5564299,25710302,0,20025909,0,27667175,498869,0,0,0,0,0,0
Argentina,ARG,2022-02-10,11980432,5607295,25714717,0,20058607,0,27711014,504820,0,0,0,0,0,0
Argentina,ARG,2022-02-11,12106261,5646295,25719610,0,20088184,0,27749342,510525,0,0,0,0,0,0
Argentina,ARG,2022-02-12,12169508,5671017,25720433,0,20105342,0,27765856,512055,0,0,0,0,0,0
Argentina,ARG,2022-02-13,12209638,5687281,25720840,0,20115259,0,27775326,513243,0,0,0,0,0,0
Argentina,ARG,2022-02-14,12313310,5731984,25724266,0,20151550,0,27814164,518511,0,0,0,0,0,0
Argentina,ARG,2022-02-15,12408665,5781251,25727924,0,20178433,0,27853256,524127,0,0,0,0,0,0
Argentina,ARG,2022-02-16,12513300,5820943,25731433,0,20204163,0,27892406,529642,0,0,0,0,0,0
Argentina,ARG,2022-02-17,12621517,5855373,25734783,0,20226506,0,27932851,534696,0,0,0,0,0,0
Argentina,ARG,2022-02-18,12730960,5893419,25738706,0,20249604,0,27971807,539297,0,0,0,0,0,0
Argentina,ARG,2022-02-19,12785137,5906979,25739330,0,20257403,0,27983738,540434,0,0,0,0,0,0
Argentina,ARG,2022-02-20,12822413,5914381,25739484,0,20260908,0,27989324,540947,0,0,0,0,0,0
Argentina,ARG,2022-02-21,12935276,5945118,25742523,0,20278707,0,28026526,545692,0,0,0,0,0,0
Argentina,ARG,2022-02-22,13042852,5976399,25745834,0,20296603,0,28067189,551250,0,0,0,0,0,0
Argentina,ARG,2022-02-23,13151390,6009546,25748938,0,20316066,0,28106576,556430,0,0,0,0,0,0
Argentina,ARG,2022-02-24,13244770,6033548,25751378,0,20332992,0,28138540,561872,0,0,0,0,0,0
Argentina,ARG,2022-02-25,13361241,6062409,25754468,0,20351012,0,28176167,566983,0,0,0,0,0,0
Argentina,ARG,2022-02-26,13403817,6072982,25755668,0,20357204,0,28187660,568156,0,0,0,0,0,0
Argentina,ARG,2022-02-27,13425244,6079403,25755732,0,20359236,0,28192523,568825,0,0,0,0,0,0
Argentina,ARG,2022-02-28,13451856,6086201,25756132,0,20362646,0,28199769,569825,0,0,0,0,0,0
Argentina,ARG,2022-03-01,13479705,6093459,25757142,0,20363260,0,28206806,570350,0,0,0,0,0,0
Argentina,ARG,2022-03-02,13559505,6113975,25764463,0,20368426,0,28225612,574378,0,0,0,0,0,0
Argentina,ARG,2022-03-03,13638131,6131281,25771555,0,20373262,0,28242691,578459,0,0,0,0,0,0
Argentina,ARG,2022-03-04,13711631,6149307,25779311,0,20378447,0,28261421,581894,0,0,0,0,0,0
Argentina,ARG,2022-03-05,13748826,6156114,25785215,0,20380188,0,28268109,582592,0,0,0,0,0,0
Argentina,ARG,2022-03-06,13782171,6167517,25790411,0,20381993,0,28271352,582796,0,0,0,0,0,0
Argentina,ARG,2022-03-07,13867367,6192142,25811122,0,20387892,0,28285662,585769,0,0,0,0,0,0
Argentina,ARG,2022-03-08,13921035,6207732,25830167,0,20392628,0,28295843,587672,0,0,0,0,0,0
Argentina,ARG,2022-03-09,13988284,6222957,25848543,0,20398563,0,28307237,590283,0,0,0,0,0,0
Argentina,ARG,2022-03-10,14053266,6237290,25865625,0,20404366,0,28320358,592676,0,0,0,0,0,0
Argentina,ARG,2022-03-11,14123573,6253854,25884577,0,20410590,0,28334750,595033,0,0,0,0,0,0
Argentina,ARG,2022-03-12,14157589,6262009,25892548,0,20412395,0,28340151,595545,0,0,0,0,0,0
Argentina,ARG,2022-03-13,14174775,6267116,25895867,0,20413069,0,28342136,595755,0,0,0,0,0,0
Argentina,ARG,2022-03-14,14230970,6282348,25911685,0,20418446,0,28354802,598105,0,0,0,0,0,0
Argentina,ARG,2022-03-15,14296843,6307275,25928289,0,20423323,0,28367833,600983,0,0,0,0,0,0
Argentina,ARG,2022-03-16,14359418,6328000,25945617,0,20428261,0,28380615,604022,0,0,0,0,0,0
Argentina,ARG,2022-03-17,14421073,6347390,25961768,0,20433447,0,28393564,606795,0,0,0,0,0,0
Argentina,ARG,2022-03-18,14485341,6369860,25980103,0,20438104,0,28406146,609853,0,0,0,0,0,0
Argentina,ARG,2022-03-19,14522201,6387459,25985989,0,20439714,0,28411188,610375,0,0,0,0,0,0
Argentina,ARG,2022-03-20,14540797,6397034,25986739,0,20440586,0,28413094,610619,0,0,0,0,0,0
Argentina,ARG,2022-03-21,14598401,6421474,26005423,0,20445371,0,28423132,613909,0,0,0,0,0,0
Argentina,ARG,2022-03-22,14651394,6445219,26021908,0,20448905,0,28433386,616602,0,0,0,0,0,0
Argentina,ARG,2022-03-23,14705776,6474327,26038372,0,20453209,0,28444487,619886,0,0,0,0,0,0
Argentina,ARG,2022-03-24,14719452,6480231,26040303,0,20454076,0,28446413,620223,0,0,0,0,0,0
Argentina,ARG,2022-03-25,14770877,6506566,26059029,0,20457537,0,28456757,623247,0,0,0,0,0,0
Argentina,ARG,2022-03-26,14792044,6524026,26063613,0,20459694,0,28460652,623825,0,0,0,0,0,0
Argentina,ARG,2022-03-27,14801793,6533036,26064598,0,20460436,0,28462096,623993,0,0,0,0,0,0
Argentina,ARG,2022-03-28,14848329,6560972,26083053,0,20464248,0,28471649,626207,0,0,0,0,0,0
Argentina,ARG,2022-03-29,14896696,6580882,26097310,0,20467724,0,28481169,628300,0,0,0,0,0,0
Argentina,ARG,2022-03-30,14947094,6597713,26111866,0,20471063,0,28489096,630278,0,0,0,0,0,0
Argentina,ARG,2022-03-31,14997613,6614277,26129684,0,20473774,0,28497924,632581,0,0,0,0,0,0
Argentina,ARG,2022-04-01,15051141,6628486,26139100,0,20475413,0,28507018,634501,0,0,0,0,0,0
Argentina,ARG,2022-04-02,15068065,6632563,26139967,0,20475797,0,28509356,634743,0,0,0,0,0,0
Argentina,ARG,2022-04-03,15078532,6634882,26140189,0,20475907,0,28510802,634923,0,0,0,0,0,0
Argentina,ARG,2022-04-04,15125761,6647042,26148316,0,20477483,0,28517683,637172,0,0,0,0,0,0
Argentina,ARG,2022-04-05,15167454,6658902,26159324,0,20479025,0,28525556,639677,0,0,0,0,0,0
Argentina,ARG,2022-04-06,15207595,6668821,26169319,0,20480520,0,28533378,642309,0,0,0,0,0,0
Argentina,ARG,2022-04-07,15244823,6678869,26179207,0,20481812,0,28539756,644897,0,0,0,0,0,0
Argentina,ARG,2022-04-08,15285506,6690108,26191185,0,20483522,0,28546634,647292,0,0,0,0,0,0
Argentina,ARG,2022-04-09,15304740,6694454,26193609,0,20484022,0,28549242,647724,0,0,0,0,0,0
Argentina,ARG,2022-04-10,15313649,6696107,26194419,0,20484252,0,28550252,647836,0,0,0,0,0,0
Argentina,ARG,2022-04-11,15354102,6704640,26203906,0,20485400,0,28555248,651389,0,0,0,0,0,0
Argentina,ARG,2022-04-12,15394265,6714279,26213720,0,20486792,0,28561036,654639,0,0,0,0,0,0
Argentina,ARG,2022-04-13,15438536,6724106,26224027,0,20488388,0,28567496,658107,0,0,0,0,0,0
Argentina,ARG,2022-04-14,15454972,6726178,26225562,0,20488760,0,28569054,658964,0,0,0,0,0,0
Argentina,ARG,2022-04-15,15464143,6727702,26226194,0,20488915,0,28569801,659249,0,0,0,0,0,0
Argentina,ARG,2022-04-16,15480955,6730460,26227698,0,20489335,0,28570946,659797,0,0,0,0,0,0
Argentina,ARG,2022-04-17,15486743,6730910,26227926,0,20489395,0,28571298,659938,0,0,0,0,0,0
Argentina,ARG,2022-04-18,15543568,6742115,26240191,0,20491277,0,28576686,665117,0,0,0,0,0,0
Argentina,ARG,2022-04-19,15601508,6756837,26256363,0,20493436,0,28582678,671015,0,0,0,0,0,0
Argentina,ARG,2022-04-20,15664693,6773000,26275988,0,20496761,0,28588468,677983,0,0,0,0,0,0
Argentina,ARG,2022-04-21,15724213,6791311,26291886,0,20499390,0,28593873,685286,0,0,0,0,0,0
Argentina,ARG,2022-04-22,15788761,6809123,26311078,0,20502013,0,28598950,692188,0,0,0,0,0,0
Argentina,ARG,2022-04-23,15816291,6815834,26315402,0,20502790,0,28601171,694193,0,0,0,0,0,0
Argentina,ARG,2022-04-24,15829091,6818350,26316400,0,20502825,0,28602082,694474,0,0,0,0,0,0
Argentina,ARG,2022-04-25,15895165,6836866,26335055,0,20505601,0,28606676,700990,0,0,0,0,0,0
Argentina,ARG,2022-04-26,15958055,6854660,26350302,0,20507637,0,28611529,707195,0,0,0,0,0,0
Argentina,ARG,2022-04-27,16028825,6874720,26364253,0,20508805,0,28616050,712637,0,0,0,0,0,0
Argentina,ARG,2022-04-28,16107833,6893502,26383441,0,20509902,0,28621414,719717,0,0,0,0,0,0
Argentina,ARG,2022-04-29,16186641,6913787,26405313,0,20511245,0,28626483,725718,0,0,0,0,0,0
Argentina,ARG,2022-04-30,16218475,6920090,26411056,0,20511665,0,28628256,726489,0,0,0,0,0,0
Argentina,ARG,2022-05-01,16219178,6920236,26411199,0,20511668,0,28628344,726517,0,0,0,0,0,0
Argentina,ARG,2022-05-02,16288265,6941192,26422574,0,20512945,0,28631682,732057,0,0,0,0,0,0
Argentina,ARG,2022-05-03,16361832,6972505,26431993,0,20514921,0,28635096,739137,0,0,0,0,0,0
Argentina,ARG,2022-05-04,16433677,7005645,26441761,0,20517975,0,28639175,748448,0,0,0,0,0,0
Argentina,ARG,2022-05-05,16509656,7050217,26452097,0,20520775,0,28652087,756057,0,0,0,0,0,0
Argentina,ARG,2022-05-06,16586491,7100913,26462623,0,20523491,0,28661418,758241,0,0,0,0,0,0
Argentina,ARG,2022-05-07,16618667,7116276,26468446,0,20524048,0,28664591,758688,0,0,0,0,0,0
Argentina,ARG,2022-05-08,16635207,7124903,26471563,0,20524075,0,28665716,758966,0,0,0,0,0,0
Argentina,ARG,2022-05-09,16718413,7173601,26486989,0,20526542,0,28670442,762164,0,0,0,0,0,0
Argentina,ARG,2022-05-10,16812850,7231857,26501481,0,20529331,0,28674780,765816,0,0,0,0,0,0
Argentina,ARG,2022-05-11,16896288,7285832,26513112,0,20533862,0,28679390,769432,0,0,0,0,0,0
Argentina,ARG,2022-05-12,16981710,7344694,26522897,0,20539526,0,28683619,773844,0,0,0,0,0,0
Argentina,ARG,2022-05-13,17085214,7420079,26534057,0,20543144,0,28688779,779057,0,0,0,0,0,0
Argentina,ARG,2022-05-14,17132902,7451753,26537853,0,20545846,0,28690952,779700,0,0,0,0,0,0
Argentina,ARG,2022-05-15,17156345,7467731,26538853,0,20546028,0,28691849,779846,0,0,0,0,0,0
Argentina,ARG,2022-05-16,17243756,7538260,26547024,0,20549700,0,28695427,784481,0,0,0,0,0,0
Argentina,ARG,2022-05-17,17343808,7620298,26558104,0,20554495,0,28699486,790656,0,0,0,0,0,0
Argentina,ARG,2022-05-18,17345042,7621251,26558381,0,20554625,0,28699581,790755,0,0,0,0,0,0
Argentina,ARG,2022-05-19,17439698,7699344,26571279,0,20558277,0,28703313,796649,0,0,0,0,0,0
Argentina,ARG,2022-05-20,17535774,7789647,26582688,0,20561870,0,28708057,801454,0,0,0,0,0,0
Argentina,ARG,2022-05-21,17578948,7846919,26588822,0,20563339,0,28710396,802191,0,0,0,0,0,0
Argentina,ARG,2022-05-22,17598649,7874317,26591460,0,20563732,0,28711337,802304,0,0,0,0,0,0
Argentina,ARG,2022-05-23,17686914,7984998,26604645,0,20568454,0,28715307,806713,0,0,0,0,0,0
Argentina,ARG,2022-05-24,17766559,8088175,26618506,0,20573381,0,28719490,810907,0,0,0,0,0,0
Argentina,ARG,2022-05-25,17780557,8103232,26623445,0,20574669,0,28720217,811298,0,0,0,0,0,0
Argentina,ARG,2022-05-26,17856387,8215593,26636248,0,20577308,0,28723620,814808,0,0,0,0,0,0
Argentina,ARG,2022-05-27,17938580,8342528,26648090,0,20579788,0,28727956,819675,0,0,0,0,0,0
Argentina,ARG,2022-05-28,17974627,8408726,26653513,0,20581200,0,28730270,822087,0,0,0,0,0,0
Argentina,ARG,2022-05-29,17993661,8443172,26656297,0,20581523,0,28731168,822543,0,0,0,0,0,0
Argentina,ARG,2022-05-30,18055551,8560148,26668767,0,20583457,0,28734839,826353,0,0,0,0,0,0
Argentina,ARG,2022-05-31,18120442,8664123,26679551,0,20586978,0,28738352,830863,0,0,0,0,0,0
Argentina,ARG,2022-06-01,18172814,8758508,26684649,0,20588680,0,28741282,835747,0,0,0,0,0,0
Argentina,ARG,2022-06-02,18216466,8860398,26690250,0,20590500,0,28744424,842193,0,0,0,0,0,0
Argentina,ARG,2022-06-03,18262956,8974420,26696358,0,20591605,0,28748091,847986,0,0,0,0,0,0
Argentina,ARG,2022-06-04,18272610,9004697,26697367,0,20591852,0,28748984,848982,0,0,0,0,0,0
Argentina,ARG,2022-06-05,18274538,9020363,26697556,0,20591876,0,28749254,849055,0,0,0,0,0,0
Argentina,ARG,2022-06-06,18308538,9117367,26701298,0,20593345,0,28752086,854822,0,0,0,0,0,0
Argentina,ARG,2022-06-07,18345975,9205040,26705484,0,20595292,0,28755144,859562,0,0,0,0,0,0
Argentina,ARG,2022-06-08,18382936,9299253,26708898,0,20596563,0,28758337,863815,0,0,0,0,0,0
Argentina,ARG,2022-06-09,18417434,9393238,26712056,0,20598004,0,28761550,868434,0,0,0,0,0,0
Argentina,ARG,2022-06-10,18454240,9498203,26715574,0,20599083,0,28765168,872145,0,0,0,0,0,0
Argentina,ARG,2022-06-11,18461080,9527815,26716298,0,20599244,0,28765899,873045,0,0,0,0,0,0
Argentina,ARG,2022-06-12,18462121,9543641,26716400,0,20599267,0,28766011,873110,0,0,0,0,0,0
Argentina,ARG,2022-06-13,18493312,9638844,26718925,0,20599868,0,28768818,877320,0,0,0,0,0,0
Argentina,ARG,2022-06-14,18526158,9740367,26721806,0,20600639,0,28771905,881904,0,0,0,0,0,0
Argentina,ARG,2022-06-15,18559947,9839903,26724569,0,20601451,0,28775021,886276,0,0,0,0,0,0
