"iso3c","date","deaths","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","population","cmr","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper","asmr_who","asmr_who_baseline","asmr_who_baseline_lower","asmr_who_baseline_upper","asmr_who_excess","asmr_who_excess_lower","asmr_who_excess_upper","asmr_esp","asmr_esp_baseline","asmr_esp_baseline_lower","asmr_esp_baseline_upper","asmr_esp_excess","asmr_esp_excess_lower","asmr_esp_excess_upper","asmr_usa","asmr_usa_baseline","asmr_usa_baseline_lower","asmr_usa_baseline_upper","asmr_usa_excess","asmr_usa_excess_lower","asmr_usa_excess_upper","asmr_country","asmr_country_baseline","asmr_country_baseline_lower","asmr_country_baseline_upper","asmr_country_excess","asmr_country_excess_lower","asmr_country_excess_upper"
"USA-TX",2015,189654,189438,184093,194784,216,5561,-5130,27555767,688.4,686.8,668.51,705.09,1.6,19.89,-16.69,491.6,489.84,483.85,495.83,1.76,7.75,-4.23,1061.3,1056.82,1040,1073.63,4.48,21.3,-12.33,747.7,744.89,733.49,756.29,2.81,14.21,-8.59,721.9,718.57,708.38,728.75,3.33,13.52,-6.85
"USA-TX",2016,191966,194111,189292,198929,-2145,2674,-6963,27971147,686.3,694.43,677.94,710.92,-8.13,8.36,-24.62,485,488.75,483.03,494.47,-3.75,1.97,-9.47,1040.8,1055.34,1038.78,1071.9,-14.54,2.02,-31.1,734.2,743.94,732.72,755.17,-9.74,1.48,-20.97,710.2,717.09,707.37,726.81,-6.89,2.83,-16.61
"USA-TX",2017,200759,198783,194153,203412,1976,6606,-2653,28339527,708.4,702.06,686.22,717.9,6.34,22.18,-9.5,490.6,487.65,481.93,493.37,2.95,8.67,-2.77,1060.8,1053.87,1037.05,1070.68,6.93,23.75,-9.88,748.3,743,731.6,754.4,5.3,16.7,-6.1,719.5,715.61,705.89,725.33,3.89,13.61,-5.83
"USA-TX",2018,205074,203455,198636,208274,1619,6438,-3200,28687865,715,709.69,693.2,726.18,5.31,21.8,-11.18,487.5,486.56,480.57,492.55,0.94,6.93,-5.05,1057,1052.39,1034.83,1069.96,4.61,22.17,-12.96,744.8,742.05,730.14,753.96,2.75,14.66,-9.16,716.4,714.13,703.95,724.32,2.27,12.45,-7.92
"USA-TX",2019,206461,208127,202781,213473,-1666,3680,-7012,28991422,712.2,717.32,699.03,735.61,-5.12,13.17,-23.41,484.1,485.47,478.97,491.97,-1.37,5.13,-7.87,1048.4,1050.92,1032.17,1069.66,-2.52,16.23,-21.26,739.3,741.1,728.4,753.81,-1.8,10.9,-14.51,710.6,712.66,701.61,723.7,-2.06,8.99,-13.1
"USA-TX",2020,253422,212799,206675,218924,40623,46747,34498,29274059,865.4,724.95,704,745.9,140.45,161.4,119.5,588.3,484.38,477.19,491.57,103.92,111.11,96.73,1273.8,1049.44,1029.16,1069.72,224.36,244.64,204.08,897.9,740.16,726.41,753.91,157.74,171.49,143.99,863.8,711.18,698.96,723.4,152.62,164.84,140.4
"USA-TX",2021,271656,217472,210400,224543,54184,61256,47113,29594224,918,732.58,708.39,756.77,185.42,209.61,161.23,632.1,483.29,475.26,491.31,148.81,156.84,140.79,1323.3,1047.97,1025.87,1070.07,275.33,297.43,253.23,942.6,739.21,724.23,754.19,203.39,218.37,188.41,911.9,709.7,696.06,723.34,202.2,215.84,188.56
"USA-TX",2022,245392,222144,214015,230273,23248,31377,15119,29910222,820.6,740.21,712.4,768.02,80.39,108.2,52.58,555.1,482.2,473.24,491.15,72.9,81.86,63.95,1192.7,1046.49,1022.35,1070.63,146.21,170.35,122.07,844.2,738.26,721.9,754.63,105.94,122.3,89.57,810.4,708.23,693,723.45,102.17,117.4,86.95
"USA-UT",2000,12364,,,,,,,2262474,546.5,,,,,,,497.6,,,,,,,1111.5,,,,,,,777,,,,,,,657.8,,,,,,
"USA-UT",2001,12662,,,,,,,2302551,549.9,,,,,,,497.8,,,,,,,1109.1,,,,,,,777.1,,,,,,,657.1,,,,,,
"USA-UT",2002,13116,,,,,,,2341003,560.3,,,,,,,501.1,,,,,,,1121.8,,,,,,,785.4,,,,,,,663,,,,,,
"USA-UT",2003,13412,,,,,,,2379130,563.7,,,,,,,501.5,,,,,,,1118.7,,,,,,,784.8,,,,,,,662.3,,,,,,
"USA-UT",2004,13331,,,,,,,2427309,549.3,,,,,,,488.8,,,,,,,1082.9,,,,,,,759.4,,,,,,,644,,,,,,
"USA-UT",2005,13432,,,,,,,2488786,539.7,,,,,,,474.2,,,,,,,1055.6,,,,,,,740.8,,,,,,,625.9,,,,,,
"USA-UT",2006,13764,,,,,,,2558614,538,,,,,,,469.4,,,,,,,1034.1,,,,,,,728.5,,,,,,,616.2,,,,,,
"USA-UT",2007,14143,,,,,,,2627665,538.4,,,,,,,469.3,,,,,,,1028.6,,,,,,,726.3,,,,,,,614.2,,,,,,
"USA-UT",2008,14040,,,,,,,2690708,521.9,,,,,,,450.5,,,,,,,997.2,,,,,,,702.2,,,,,,,592.4,,,,,,
"USA-UT",2009,14138,,,,,,,2744272,515.2,,,,,,,441.8,,,,,,,971.1,,,,,,,686.3,,,,,,,578.4,,,,,,
"USA-UT",2010,14776,,,,,,,2787177,530.2,,,,,,,446.7,,,,,,,991.2,,,,,,,697.8,,,,,,,588.1,,,,,,
"USA-UT",2011,15266,,,,,,,2826904,540.1,,,,,,,449.1,,,,,,,997.7,,,,,,,702.8,,,,,,,591.1,,,,,,
